distanza,y,y2,distanzaDx,distanzaSx,Sesso
0.6,1.57,1.21,0.3,0.06,1
0.56,1.59,1.42,0.08,0.24,1
0.4,1.5,1.36,0.22,0.08,1
0.42,1.11,1.14,0.46,0.27,1
1.21,1.38,1.4,0.52,0.47,1
1.01,1.36,1.39,0.05,0.17,1
0.87,1.46,1.48,0.12,0.11,1
0.76,1.43,1.43,0.08,0.08,1
0.61,1.52,1.58,0.13,0.18,1
0.28,0.93,0.94,0.63,0.66,1
0.56,1.23,1.28,0.33,0.39,1
0.93,1.46,1.49,0.37,0.33,1
0.29,1.25,1.26,0.4,0.44,1
0.46,1.05,1.05,0.28,0.28,1
0.43,1.07,1.16,0.14,0.2,1
0.69,1.07,1.11,0.13,0.34,1
0.7,1.06,1.07,0.12,0.05,1
0.83,1.05,1.11,0.3,0.17,1
0.64,1.16,1.19,0.21,0.09,1
1.28,1.35,1.25,0.31,0.4,1
0.89,1.42,1.34,0.16,0.27,1
0.67,1.56,1.5,0.22,0.2,1
0.72,1.42,1.35,0.16,0.18,1
0.82,0.86,0.87,0.57,0.48,1
0.64,1.25,1.32,0.4,0.46,1
0.6,0.89,0.92,0.37,0.4,1
0.92,1.2,1.11,0.38,0.25,1
0.63,1.59,1.57,0.43,0.49,1
0.47,1.53,1.49,0.11,0.11,1
0.36,0.9,0.89,0.64,0.61,1
0.36,0.82,0.79,0.13,0.15,1
0.47,1.18,0.9,0.43,0.12,1
0.92,1.7,0.89,0.67,0.05,1
0.9,1.67,0.93,0.07,0.11,1
0.5,1.64,1.65,0.06,0.74,1
0.4,1.54,1.56,0.26,0.15,1
1.19,1.32,1.28,0.42,0.51,1
0.96,1.19,1.19,0.17,0.16,1
0.89,1.44,1.1,0.26,0.13,1
0.86,0.91,1.35,0.53,0.29,1
0.7,0.83,0.89,0.19,0.46,1
0.52,0.82,0.85,0.12,0.22,1
0.45,1.24,1.3,0.47,0.48,1
0.33,1.28,1.3,0.09,0.09,1
0.37,0.94,0.96,0.34,0.35,1
0.39,0.91,0.95,0.05,0.03,1
0.37,0.8,0.8,0.19,0.22,1
0.34,1.64,1.63,0.86,0.86,1
0.4,1.73,1.77,0.17,0.28,1
0.39,1.68,1.7,0.05,0.07,1
0.37,0.78,0.76,0.9,0.94,1
0.46,0.72,0.75,0.18,0.1,1
0.39,1.18,1.11,0.62,0.49,1
0.41,1.77,1.78,0.74,0.8,1
0.49,1.6,1.56,0.37,0.37,1
1.15,1.28,1.28,0.45,0.44,1
0.83,1.28,1.32,0.18,0.17,1
0.81,1.18,1.5,0.2,0.19,1
0.86,1.11,1.61,0.07,0.15,1
0.6,1.43,1.09,0.35,0.62,1
0.78,1.62,1.04,0.31,0.25,1
0.64,1.37,1.03,0.25,0.05,1
0.47,1.18,1.08,0.28,0.18,1
0.43,1.08,1.13,0.16,0.12,1
0.99,1.37,1.33,0.38,0.4,1
1.12,1.2,1.27,0.23,0.06,1
0.62,1.37,1.41,0.31,0.29,1
0.34,1.39,1.4,0.16,0.14,1
0.37,0.83,0.85,0.57,0.55,1
0.37,0.77,0.75,0.13,0.21,1
0.33,0.82,0.8,0.08,0.09,1
0.33,1.72,1.71,0.9,0.91,1
0.4,1.74,1.74,0.2,0.19,1
0.3,0.99,0.97,0.83,0.83,1
0.53,0.88,0.84,0.18,0.27,1
0.95,1.63,1.59,0.78,0.79,1
1.21,1.69,1.58,0.22,0.12,1
0.89,1.62,1.21,0.2,0.44,1
0.5,1.01,1.16,0.71,0.3,1
0.43,0.72,1.07,0.48,0.1,1
0.84,0.74,1.32,0.14,0.33,1
0.8,0.72,1.34,0.05,0.1,1
0.69,0.73,1.3,0.04,0.16,1
0.43,0.73,0.73,0.06,0.58,1
0.41,0.91,0.94,0.26,0.23,1
0.55,1.18,1.2,0.3,0.29,1
0.64,1.2,1.2,0.04,0.06,1
0.74,1.36,1.33,0.18,0.13,1
1.39,1.31,1.24,0.3,0.38,1
0.83,1.35,1.29,0.3,0.34,1
0.47,1.56,1.49,0.29,0.31,1
0.33,1.43,1.39,0.14,0.13,1
0.35,0.79,0.79,0.64,0.6,1
0.29,0.87,0.93,0.08,0.15,1
0.31,1.09,1.13,0.24,0.2,1
0.35,0.72,0.75,0.48,0.43,1
0.31,1.67,1.68,0.99,0.97,1
0.37,1.77,1.76,0.37,0.37,1
0.31,1.56,1.52,0.36,0.33,1
0.41,1.38,1.35,0.19,0.19,1
0.52,1.36,1.34,0.05,0.07,1
1.38,1.67,1.59,0.53,0.51,1
0.78,1.6,1.52,0.27,0.39,1
0.5,1.49,1.42,0.17,0.18,1
0.41,0.8,0.79,0.71,0.64,1
0.63,0.75,0.75,0.14,0.17,1
0.81,1.47,1.4,0.78,0.74,1
0.55,1.65,1.63,0.42,0.44,1
0.33,0.82,0.8,0.87,0.86,1
0.31,0.83,0.81,0.04,0.06,1
0.26,0.93,0.89,0.12,0.1,1
0.4,1.34,1.35,0.41,0.47,1
0.33,1.35,1.33,0.05,0.04,1
0.34,0.72,0.76,0.64,0.57,1
0.24,0.76,0.78,0.06,0.09,1
0.29,0.8,0.92,0.21,0.16,1
0.42,0.76,1.02,0.08,0.1,1
0.43,0.77,1.16,0.06,0.17,1
0.34,0.78,1.07,0.08,0.19,1
0.3,1.2,1.27,0.48,0.28,1
0.18,1.12,1.2,0.12,0.16,1
0.25,1.3,1.33,0.3,0.17,1
0.27,1.31,1.36,0.06,0.07,1
0.31,1.38,1.39,0.08,0.07,1
0.22,1.07,1.05,0.34,0.34,1
0.2,1.03,0.98,0.12,0.12,1
