distanza,y,y2,distanzaDx,distanzaSx,Sesso
0.27,1.2,1.16,0.05,0.05,1
0.31,0.89,0.79,0.35,0.38,1
0.3,0.74,0.77,0.22,0.06,1
0.18,1.03,1.07,0.3,0.31,1
0.06,1.04,1.09,0.1,0.07,1
0.08,1.06,1.12,0.09,0.06,1
0.08,0.86,0.92,0.27,0.24,1
0.08,0.81,0.86,0.12,0.11,1
0.09,0.83,0.89,0.04,0.04,1
0.08,0.83,0.88,0.02,0.02,1
0.09,0.82,0.88,0.02,0.01,1
0.09,0.88,0.94,0.06,0.07,1
0.1,1.13,1.15,0.26,0.21,1
0.09,1.75,1.74,0.65,0.62,1
0.09,1.77,1.76,0.03,0.03,1
