distanza,y,y2,distanzaDx,distanzaSx,Sesso
0.35,0.93,0.94,0.35,0.14,0
0.31,0.87,0.78,0.19,0.18,0
0.38,0.91,1.09,0.05,0.33,0
0.28,1.18,1.24,0.32,0.15,0
1.15,1.2,1.22,0.45,0.44,0
0.72,1.23,1.13,0.25,0.21,0
0.81,1.5,1.13,0.29,0.15,0
0.76,0.75,1.25,0.75,0.17,0
0.56,0.96,0.79,0.24,0.47,0
0.49,0.99,0.87,0.04,0.23,0
0.38,1.02,1.02,0.06,0.18,0
0.22,1.19,1.22,0.22,0.3,0
0.25,0.79,0.79,0.41,0.45,0
0.27,0.88,0.92,0.11,0.14,0
0.24,0.72,0.74,0.18,0.21,0
0.33,1.44,1.48,0.75,0.76,0
0.32,0.94,0.99,0.5,0.49,0
0.25,1.28,1.3,0.34,0.31,0
0.18,0.75,0.77,0.54,0.54,0
0.21,0.71,0.72,0.07,0.11,0
0.25,1.33,1.36,0.66,0.69,0
0.22,1.25,1.3,0.09,0.07,0
0.45,1.3,1.29,0.11,0.19,0
1.07,1.23,1.25,0.31,0.36,0
0.62,1.05,1.26,0.3,0.34,0
1.05,1.01,1.68,0.14,0.5,0
0.79,1.03,1.45,0.09,0.25,0
0.56,1.18,1.14,0.19,0.35,0
1.01,1.48,1.03,0.46,0.16,0
0.46,1.01,1.01,0.58,0.11,0
0.32,1.07,1.09,0.12,0.11,0
0.28,1.13,1.14,0.07,0.05,0
0.59,1.19,1.25,0.19,0.24,0
0.95,1.09,1.1,0.26,0.27,0
0.45,1.2,1.28,0.3,0.3,0
0.32,1.34,1.38,0.16,0.18,0
0.23,0.89,0.92,0.47,0.49,0
0.23,0.93,0.98,0.07,0.07,0
0.28,0.72,0.76,0.26,0.25,0
0.32,1.22,1.32,0.55,0.59,0
0.24,1.32,1.36,0.14,0.08,0
0.22,0.84,0.83,0.49,0.54,0
0.23,0.79,0.81,0.2,0.19,0
0.44,1.16,1.15,0.39,0.37,0
0.72,1.53,1.57,0.42,0.5,0
0.5,1.33,1.35,0.27,0.28,0
0.69,0.89,1.26,0.47,0.1,0
0.5,0.77,1.1,0.28,0.17,0
0.26,0.94,1.01,0.19,0.1,0
0.23,1.03,1.12,0.09,0.13,0
0.45,1.02,1.05,0.14,0.23,0
0.36,0.99,0.88,0.05,0.3,0
0.32,0.99,0.99,0.08,0.12,0
0.39,1.13,1.16,0.16,0.19,0
0.43,1.23,1.25,0.1,0.1,0
0.4,1.25,1.27,0.03,0.03,0
1.02,1.23,1.23,0.34,0.28,0
0.44,1.19,1.25,0.32,0.26,0
0.26,1.2,1.26,0.09,0.1,0
0.27,1.28,1.33,0.09,0.08,0
0.23,0.82,0.82,0.46,0.51,0
0.21,0.84,0.83,0.1,0.11,0
0.22,0.8,0.8,0.05,0.03,0
0.25,0.75,0.77,0.07,0.04,0
0.27,1.15,1.25,0.45,0.51,0
0.24,1.09,1.13,0.11,0.14,0
0.3,1.13,1.15,0.06,0.07,0
0.49,1.29,1.31,0.19,0.19,0
0.53,1.32,1.34,0.03,0.06,0
1.17,1.79,1.77,0.59,0.56,0
0.77,1.56,1.63,0.32,0.23,0
0.29,1.36,1.41,0.25,0.43,0
0.24,0.77,0.76,0.59,0.66,0
0.3,0.74,0.76,0.2,0.24,0
0.75,1.53,1.47,0.84,0.82,0
0.57,1.53,1.59,0.21,0.33,0
0.19,0.79,0.82,0.79,0.86,0
0.21,0.86,0.91,0.14,0.15,0
0.23,1.04,1.05,0.23,0.22,0
0.32,1.37,1.45,0.38,0.43,0
0.3,1.45,1.48,0.14,0.14,0
0.21,0.73,0.75,0.74,0.74,0
0.22,0.84,0.89,0.12,0.15,0
0.31,0.83,0.87,0.14,0.23,0
0.31,0.81,0.83,0.15,0.16,0
0.32,0.86,0.86,0.06,0.06,0
0.28,0.9,0.91,0.09,0.13,0
0.26,0.9,0.93,0.07,0.12,0
0.24,0.89,0.93,0.09,0.06,0
0.21,0.9,0.92,0.16,0.13,0
0.23,0.9,0.9,0.02,0.05,0
0.2,0.91,0.92,0.06,0.1,0
0.19,0.96,0.94,0.11,0.13,0
0.19,0.95,0.95,0.15,0.16,0
