distanza,y,y2,distanzaDx,distanzaSx,Sesso
1.31,1.91,0.94,0.69,0.05,0
0.58,1.33,1.03,0.69,0.14,0
0.26,1.11,1.06,0.26,0.11,0
0.21,1.04,1.01,0.07,0.06,0
0.99,1.37,1.33,0.52,0.54,0
1.31,1.45,1.41,0.28,0.32,0
0.45,1.41,1.37,0.43,0.49,0
0.29,1.43,1.41,0.11,0.08,0
0.5,0.78,0.78,0.71,0.69,0
0.63,0.8,0.78,0.14,0.24,0
0.36,0.84,0.81,0.35,0.35,0
0.37,1.62,1.6,0.79,0.81,0
0.36,1.62,1.63,0.06,0.1,0
0.38,0.87,0.88,0.75,0.75,0
0.38,1.32,1.31,0.45,0.43,0
1.0,1.73,1.65,0.53,0.45,0
1.18,1.66,1.66,0.29,0.26,0
0.53,1.7,1.6,0.32,0.36,0
0.49,1.01,1.27,0.77,0.34,0
0.98,0.81,1.39,0.78,0.14,0
0.95,0.86,1.66,0.3,0.28,0
0.8,0.98,1.7,0.23,0.11,0
0.63,0.98,1.21,0.08,0.65,0
0.7,0.99,0.78,0.02,0.9,0
0.54,0.97,0.79,0.1,0.24,0
0.3,1.07,1.15,0.11,0.52,0
0.46,0.98,1.08,0.14,0.11,0
0.46,1.29,1.29,0.32,0.22,0
1.45,1.35,1.31,0.53,0.62,0
0.5,0.99,0.93,0.61,0.63,0
0.41,1.02,1.27,0.11,0.39,0
0.28,1.27,1.31,0.26,0.06,0
0.63,0.79,0.78,0.66,0.71,0
0.55,0.88,0.88,0.22,0.24,0
0.4,0.96,0.98,0.17,0.19,0
0.35,0.82,0.82,0.15,0.17,0
0.4,1.68,1.67,0.86,0.85,0
0.46,1.51,1.44,0.17,0.23,0
0.36,1.21,1.14,0.3,0.32,0
0.22,1.1,1.02,0.12,0.16,0
0.49,1.29,1.24,0.24,0.3,0
1.26,1.89,1.93,0.73,0.84,0
0.74,1.76,1.73,0.31,0.33,0
0.42,1.61,1.61,0.27,0.28,0
0.32,0.83,0.83,0.79,0.79,0
0.55,0.83,0.81,0.11,0.15,0
0.86,1.19,1.12,0.44,0.41,0
0.55,1.58,1.58,0.44,0.49,0
0.49,0.78,0.78,0.81,0.81,0
0.72,0.8,0.79,0.38,0.44,0
0.44,1.06,1.01,0.68,0.67,0
0.36,1.71,1.75,0.67,0.77,0
0.32,1.51,1.54,0.3,0.33,0
0.65,0.8,0.78,0.99,0.98,0
0.68,0.78,0.78,0.06,0.04,0
0.17,1.24,1.2,0.75,0.81,0
0.28,1.13,1.06,0.16,0.19,0
0.33,1.04,1.02,0.14,0.14,0
0.4,1.13,1.13,0.13,0.12,0
0.38,1.11,1.02,0.05,0.13,0
0.18,1.09,1.09,0.21,0.13,0
0.2,1.1,1.05,0.07,0.08,0
