distanza,y,y2,distanzaDx,distanzaSx,Sesso
0.93,0.83,0.78,0.13,0.12,1
1.05,0.91,0.84,0.1,0.13,1
1.03,1.49,1.53,0.58,0.69,1
0.66,1.43,1.47,0.21,0.2,1
0.4,0.99,1.08,0.48,0.47,1
0.4,0.73,0.7,0.34,0.53,1
0.39,0.75,0.73,0.08,0.07,1
0.88,1.49,0.71,0.74,0.06,1
0.8,1.37,0.69,0.12,0.02,1
0.51,1.22,1.44,0.17,0.8,1
0.41,1.14,1.3,0.11,0.16,1
0.85,1.3,1.32,0.35,0.2,1
1.2,1.34,1.27,0.3,0.4,1
0.92,1.28,1.17,0.17,0.18,1
0.83,1.2,1.4,0.1,0.25,1
1.12,0.73,1.27,0.63,0.25,1
0.77,0.79,0.7,0.31,0.81,1
0.45,1.27,1.28,0.57,0.82,1
0.34,1.34,1.4,0.09,0.14,1
0.36,0.72,0.72,0.65,0.71,1
0.38,0.76,0.74,0.08,0.06,1
0.34,0.76,0.74,0.03,0.02,1
0.39,0.9,0.88,0.21,0.27,1
0.37,1.48,1.54,0.59,0.67,1
0.32,1.45,1.49,0.04,0.06,1
0.37,0.89,0.99,0.57,0.52,1
0.35,0.74,0.7,0.25,0.46,1
0.27,0.72,0.69,0.06,0.05,1
0.35,1.42,1.38,0.73,0.74,1
0.36,1.26,1.21,0.18,0.18,1
1.26,1.36,1.31,0.58,0.56,1
0.75,1.05,1.17,0.49,0.38,1
0.71,0.78,1.29,0.38,0.16,1
1.22,0.84,1.69,0.12,0.63,1
0.79,0.97,1.21,0.17,0.52,1
1.19,1.64,0.76,0.8,0.62,1
1.04,1.56,0.76,0.2,0.01,1
0.52,1.01,0.82,0.6,0.09,1
0.29,0.89,0.83,0.19,0.05,1
0.35,1.19,1.16,0.34,0.39,1
1.29,1.3,1.28,0.6,0.57,1
0.87,1.38,1.39,0.32,0.2,1
0.41,1.3,1.35,0.27,0.28,1
0.4,0.87,0.99,0.43,0.39,1
0.38,0.73,0.7,0.28,0.51,1
0.33,0.72,0.71,0.03,0.07,1
0.38,1.26,1.11,0.6,0.53,1
0.33,1.48,1.49,0.29,0.45,1
0.32,1.33,1.35,0.18,0.2,1
0.41,0.7,0.69,0.67,0.77,1
0.37,0.99,0.96,0.37,0.46,1
1.18,1.73,1.69,0.87,0.83,1
1.1,1.6,1.37,0.18,0.32,1
0.81,1.3,0.69,0.49,0.82,1
0.43,0.7,0.71,0.65,0.05,1
0.41,0.71,0.71,0.07,0.11,1
0.39,0.7,0.72,0.02,0.05,1
0.75,0.72,1.3,0.05,0.61,1
0.36,0.73,0.71,0.01,0.63,1
0.3,0.73,0.71,0.02,0.04,1
0.32,0.73,0.69,0.01,0.04,1
0.32,0.75,0.78,0.04,0.16,1
0.4,1.22,1.25,0.57,0.55,1
1.14,1.34,1.29,0.41,0.38,1
1.3,1.36,1.28,0.27,0.24,1
0.68,1.38,1.36,0.34,0.35,1
0.4,1.34,1.35,0.13,0.17,1
0.42,0.88,0.97,0.47,0.4,1
0.46,0.71,0.7,0.31,0.49,1
0.36,0.73,0.72,0.09,0.1,1
0.37,0.73,0.72,0.02,0.02,1
0.39,1.01,0.91,0.4,0.36,1
0.39,1.54,1.55,0.59,0.67,1
0.41,1.53,1.54,0.03,0.01,1
0.38,1.53,1.54,0.04,0.01,1
0.41,1.2,1.21,0.4,0.39,1
0.56,1.39,1.39,0.22,0.19,1
1.14,1.74,1.7,0.56,0.57,1
0.68,1.47,1.48,0.4,0.32,1
0.45,1.04,1.09,0.48,0.48,1
0.72,0.73,0.71,0.54,0.57,1
0.85,0.78,0.74,0.09,0.09,1
0.93,1.47,1.39,0.7,0.68,1
0.44,1.29,1.31,0.33,0.34,1
0.33,0.71,0.69,0.63,0.72,1
0.24,0.75,0.71,0.09,0.12,1
0.34,0.86,0.77,0.17,0.12,1
0.37,1.24,1.28,0.38,0.52,1
0.41,0.74,0.81,0.52,0.47,1
0.38,0.75,0.72,0.06,0.22,1
0.19,1.07,1.11,0.33,0.45,1
0.04,1.19,1.19,0.13,0.14,1
0.04,1.22,1.21,0.05,0.04,1
0.07,1.17,1.16,0.09,0.06,1
0.06,1.09,1.05,0.11,0.15,1
0.07,1.04,1.02,0.21,0.21,1
0.08,1.56,1.61,0.53,0.6,1
0.06,1.87,1.86,0.49,0.45,1
0.07,1.71,1.69,0.28,0.29,1
0.07,0.92,0.85,0.81,0.86,1
0.08,0.75,0.68,0.5,0.54,1
0.07,0.76,0.7,0.05,0.05,1
