distanza,y,y2,distanzaDx,distanzaSx,Sesso
0.27,1.15,1.14,0.09,0.08,0
0.28,0.94,0.96,0.22,0.18,0
0.25,1.02,1.01,0.09,0.06,0
0.25,0.94,0.93,0.08,0.08,0
0.29,1.17,1.16,0.25,0.25,0
0.26,1.09,1.1,0.11,0.09,0
0.26,1.2,1.18,0.11,0.08,0
0.26,0.91,0.88,0.29,0.3,0
0.26,0.94,0.92,0.04,0.04,0
0.29,1.0,1.01,0.15,0.13,0
0.32,1.11,1.11,0.11,0.1,0
0.66,1.22,1.17,0.2,0.19,0
0.95,1.26,1.16,0.13,0.18,0
0.42,1.03,1.02,0.34,0.31,0
0.3,1.1,1.09,0.08,0.11,0
0.61,1.46,1.24,0.42,0.18,0
0.52,1.25,1.36,0.27,0.16,0
0.8,1.24,1.61,0.01,0.34,0
0.48,1.18,1.27,0.07,0.41,0
0.36,1.17,1.16,0.01,0.16,0
0.36,1.14,1.15,0.03,0.01,0
0.74,1.25,1.22,0.25,0.21,0
0.88,1.19,1.15,0.1,0.15,0
0.28,1.04,1.01,0.32,0.35,0
0.23,1.16,1.14,0.13,0.14,0
0.27,0.94,0.92,0.22,0.22,0
0.26,0.93,0.92,0.05,0.04,0
0.24,0.93,0.92,0.05,0.03,0
0.25,1.14,1.12,0.22,0.21,0
0.24,1.15,1.15,0.04,0.05,0
0.29,0.95,0.92,0.2,0.23,0
0.35,1.19,1.17,0.24,0.26,0
0.77,1.45,1.41,0.34,0.32,0
0.8,1.43,1.43,0.06,0.08,0
0.38,1.17,1.2,0.33,0.31,0
0.31,1.11,1.04,0.07,0.17,0
0.35,1.09,0.91,0.02,0.14,0
0.29,1.1,0.96,0.03,0.05,0
0.27,1.04,0.97,0.06,0.02,0
0.33,1.08,0.96,0.09,0.03,0
0.31,0.95,0.99,0.15,0.03,0
0.26,1.07,1.05,0.12,0.08,0
0.25,1.17,1.13,0.1,0.08,0
0.25,1.19,1.16,0.03,0.04,0
0.5,1.26,1.23,0.15,0.18,0
0.94,1.35,1.26,0.22,0.26,0
0.48,1.14,1.11,0.31,0.28,0
0.22,1.08,1.07,0.15,0.14,0
0.25,1.18,1.16,0.1,0.09,0
0.28,0.93,0.92,0.26,0.24,0
0.24,0.97,0.96,0.05,0.05,0
0.23,0.98,0.97,0.02,0.02,0
0.25,0.92,0.92,0.06,0.05,0
0.28,1.23,1.21,0.32,0.3,0
0.3,1.19,1.17,0.05,0.04,0
0.34,1.14,1.13,0.06,0.05,0
0.39,1.16,1.16,0.03,0.05,0
0.59,1.35,1.33,0.22,0.21,0
1.01,1.62,1.56,0.35,0.32,0
0.67,1.39,1.4,0.29,0.24,0
0.31,1.19,1.18,0.26,0.3,0
0.29,0.94,0.91,0.25,0.27,0
0.5,0.9,0.88,0.11,0.13,0
0.76,1.04,1.02,0.21,0.21,0
0.53,1.29,1.26,0.28,0.26,0
0.33,0.89,0.86,0.41,0.42,0
0.27,0.9,0.88,0.1,0.08,0
0.22,0.98,0.96,0.09,0.1,0
0.22,1.22,1.18,0.24,0.22,0
0.2,1.18,1.16,0.04,0.04,0
0.32,0.78,0.77,0.41,0.4,0
0.32,0.81,0.78,0.04,0.02,0
0.23,0.9,0.93,0.11,0.17,0
0.23,0.91,1.03,0.01,0.11,0
0.22,0.94,1.02,0.04,0.01,0
0.19,0.94,1.01,0.01,0.02,0
0.19,0.95,1.02,0.01,0.02,0
