distanza,y,y2,distanzaDx,distanzaSx,Sesso
0.9,1.84,1.22,0.68,0.15,0
0.64,1.54,1.17,0.33,0.06,0
0.42,1.37,1.28,0.2,0.12,0
0.27,1.25,1.19,0.13,0.13,0
0.3,1.13,1.09,0.13,0.1,0
1.37,1.41,1.43,0.68,0.72,0
0.54,1.07,1.12,0.62,0.55,0
0.26,1.07,1.06,0.11,0.18,0
0.26,1.05,1.07,0.04,0.04,0
0.32,1.37,1.34,0.32,0.27,0
0.33,0.97,0.96,0.4,0.38,0
1.45,1.48,1.5,0.77,0.79,0
0.77,1.55,1.56,0.39,0.32,0
0.38,1.13,1.13,0.47,0.5,0
0.31,0.96,0.93,0.22,0.26,0
0.29,1.13,1.15,0.19,0.24,0
0.88,1.03,1.12,0.12,0.55,0
0.81,1.11,0.97,0.2,0.29,0
0.56,1.19,1.06,0.09,0.24,0
0.55,1.46,1.44,0.29,0.41,0
1.64,1.36,1.29,0.64,0.66,0
0.78,1.3,1.24,0.49,0.48,0
0.69,1.53,1.46,0.24,0.23,0
1.02,0.92,0.93,0.65,0.55,0
0.74,0.76,0.77,0.45,0.38,0
0.74,0.92,0.94,0.45,0.45,0
0.92,0.87,0.85,0.14,0.19,0
0.92,1.79,1.73,0.93,0.9,0
0.66,1.71,1.72,0.16,0.2,0
0.41,1.47,1.41,0.31,0.39,0
0.27,0.86,0.87,0.62,0.57,0
0.4,0.79,0.97,0.1,0.12,0
0.72,1.7,1.05,0.92,0.08,0
0.65,1.64,1.14,0.19,0.11,0
0.66,1.46,1.04,0.21,0.19,0
0.52,1.42,1.6,0.04,0.6,0
0.56,1.49,1.48,0.17,0.2,0
1.58,1.18,1.18,0.69,0.7,0
0.77,1.24,0.95,0.47,0.58,0
0.72,1.36,1.0,0.15,0.16,0
0.76,0.77,1.0,0.69,0.14,0
0.93,0.89,1.39,0.21,0.43,0
0.64,1.33,1.35,0.45,0.14,0
0.47,1.51,1.45,0.21,0.14,0
0.38,0.81,0.8,0.7,0.65,0
0.46,0.8,0.83,0.2,0.14,0
