distanza,y,y2,distanzaDx,distanzaSx,Sesso
0.56,1.23,1.2,0.12,0.17,1
0.71,1.2,1.15,0.07,0.12,1
0.75,1.24,1.14,0.07,0.05,1
1.32,1.64,1.53,0.49,0.49,1
0.97,1.58,1.48,0.23,0.16,1
0.52,1.35,1.29,0.3,0.32,1
0.34,0.86,0.87,0.5,0.44,1
0.56,0.76,0.7,0.18,0.29,1
0.92,1.0,0.91,0.37,0.34,1
0.68,1.44,1.35,0.46,0.45,1
0.33,0.86,0.86,0.6,0.53,1
0.34,0.72,0.72,0.21,0.21,1
0.33,0.86,0.81,0.18,0.13,1
0.43,1.18,1.12,0.34,0.34,1
0.35,1.22,1.21,0.05,0.11,1
0.26,0.74,0.7,0.51,0.53,1
0.26,0.9,0.84,0.17,0.15,1
0.21,1.2,1.18,0.32,0.37,1
0.2,1.24,1.21,0.17,0.16,1
0.22,1.22,1.13,0.13,0.18,1
0.25,1.2,1.06,0.06,0.08,1
0.26,1.14,1.31,0.25,0.36,1
0.28,1.25,1.24,0.11,0.1,1
0.22,1.24,1.21,0.05,0.09,1
0.26,1.17,1.2,0.08,0.08,1
0.2,1.12,1.15,0.08,0.05,1
0.4,1.31,1.28,0.27,0.14,1
0.31,1.13,1.07,0.22,0.24,1
