distanza,y,y2,distanzaDx,distanzaSx,Sesso
1.0,1.21,1.26,0.79,0.82,0
0.55,1.33,1.41,0.29,0.26,0
0.47,0.68,0.68,0.71,0.76,0
0.57,0.73,0.75,0.47,0.56,0
0.41,0.77,0.79,0.44,0.53,0
0.17,0.95,1.07,0.25,0.33,0
0.1,0.98,1.06,0.04,0.05,0
0.07,0.98,1.04,0.01,0.02,0
0.06,0.98,1.04,0.03,0.02,0
0.07,0.98,1.04,0.04,0.0,0
0.07,0.99,1.05,0.01,0.01,0
0.05,1.02,1.07,0.05,0.06,0
0.05,1.02,1.07,0.01,0.01,0
0.05,1.04,1.09,0.02,0.02,0
0.05,1.03,1.08,0.02,0.02,0
