distanza,y,y2,distanzaDx,distanzaSx,Sesso
0.61,0.99,1.15,0.07,0.43,1
0.28,1.02,1.01,0.04,0.36,1
0.32,1.3,1.37,0.34,0.38,1
0.31,0.72,0.8,0.59,0.58,1
1.65,1.64,1.48,1.2,1.08,1
0.67,1.03,1.1,0.82,0.79,1
0.18,0.99,0.95,0.32,0.24,1
0.23,1.02,1.0,0.03,0.09,1
0.25,1.26,1.28,0.26,0.3,1
0.41,0.75,0.76,0.54,0.54,1
1.35,1.45,1.42,0.92,0.81,1
1.04,1.33,1.29,0.2,0.23,1
0.35,1.22,1.29,0.56,0.37,1
0.33,0.74,0.71,0.52,0.61,1
0.24,0.91,0.89,0.2,0.18,1
0.7,1.1,0.89,0.49,0.02,1
0.91,0.92,1.03,0.41,0.17,1
0.98,0.82,0.9,0.43,0.57,1
0.23,1.04,1.04,0.3,0.66,1
1.71,1.62,1.57,0.96,0.94,1
0.85,1.17,1.09,0.61,0.7,1
0.54,1.17,1.25,0.26,0.18,1
1.06,1.16,1.23,0.28,0.28,1
1.21,0.78,0.76,0.42,0.5,1
0.72,1.06,0.95,0.38,0.31,1
0.66,0.65,0.65,0.41,0.3,1
1.09,1.39,1.37,0.8,0.77,1
0.67,1.57,1.48,0.41,0.3,1
0.38,1.38,1.38,0.29,0.22,1
0.32,0.59,0.59,0.8,0.79,1
0.42,0.77,0.77,0.2,0.2,1
0.55,0.85,1.09,0.09,0.54,1
0.7,0.86,1.45,0.04,0.45,1
0.54,0.6,0.92,0.26,0.54,1
0.71,1.57,1.14,0.99,0.23,1
0.44,1.3,1.33,0.27,0.25,1
1.75,1.54,1.51,0.71,0.8,1
0.9,1.17,1.17,0.54,0.68,1
0.69,1.05,1.36,0.31,0.19,1
0.69,1.06,0.68,0.05,0.7,1
0.78,0.63,0.79,0.56,0.19,1
0.5,0.76,0.93,0.31,0.14,1
0.37,0.91,0.97,0.28,0.08,1
0.31,1.17,1.21,0.33,0.27,1
0.44,0.71,0.7,0.59,0.64,1
0.39,0.75,0.75,0.07,0.15,1
0.25,0.65,0.67,0.13,0.1,1
0.4,1.68,1.7,1.05,1.04,1
0.42,1.66,1.65,0.27,0.31,1
0.32,1.52,1.55,0.23,0.2,1
0.34,0.51,0.52,1.01,1.03,1
0.37,0.65,0.65,0.19,0.2,1
0.31,1.01,1.07,0.48,0.56,1
0.31,1.68,1.66,0.71,0.63,1
1.04,1.49,1.5,0.44,0.49,1
1.67,1.55,1.47,0.47,0.44,1
0.67,1.06,1.02,0.67,0.76,1
1.07,1.75,1.08,0.73,0.08,1
0.77,1.4,1.07,0.36,0.07,1
0.75,1.08,1.4,0.46,0.45,1
1.14,1.18,1.75,0.11,0.56,1
0.46,1.16,1.08,0.07,0.83,1
0.28,1.04,1.08,0.13,0.19,1
0.31,1.14,1.26,0.13,0.21,1
1.28,1.44,1.49,0.55,0.63,1
1.58,1.42,1.34,0.33,0.36,1
0.59,1.09,1.0,0.58,0.65,1
0.32,1.23,1.28,0.23,0.31,1
0.36,0.53,0.49,0.7,0.81,1
0.38,0.86,0.82,0.33,0.33,1
0.31,0.63,0.65,0.23,0.18,1
0.43,1.59,1.59,0.96,0.94,1
0.41,1.69,1.66,0.18,0.13,1
0.32,0.81,0.82,0.96,0.93,1
0.33,0.92,0.93,0.28,0.25,1
0.76,1.6,1.62,0.71,0.76,1
1.52,1.94,1.8,0.61,0.59,1
0.65,1.42,1.49,0.66,0.63,1
0.74,1.2,0.92,0.23,0.61,1
0.67,1.28,0.79,0.1,0.41,1
0.54,1.23,0.86,0.11,0.1,1
0.48,1.21,0.88,0.09,0.06,1
0.44,0.79,0.77,0.5,0.13,1
0.41,0.75,0.9,0.29,0.14,1
0.31,1.03,0.99,0.3,0.12,1
0.24,1.11,1.08,0.09,0.1,1
0.35,1.14,1.22,0.1,0.16,1
0.74,1.3,1.42,0.3,0.3,1
1.74,1.52,1.48,0.62,0.73,1
0.71,1.24,1.18,0.57,0.74,1
0.24,1.19,1.16,0.28,0.21,1
0.26,1.26,1.3,0.14,0.16,1
0.31,0.75,0.68,0.52,0.64,1
0.46,1.27,0.99,0.52,0.32,1
0.27,0.87,0.82,0.4,0.19,1
0.24,0.55,0.6,0.32,0.23,1
0.4,1.82,1.79,1.27,1.2,1
0.41,1.66,1.64,0.26,0.23,1
0.3,1.38,1.38,0.31,0.31,1
0.34,1.18,1.21,0.21,0.18,1
0.6,1.29,1.39,0.15,0.25,1
1.56,1.98,1.82,0.84,0.8,1
0.96,1.5,1.35,0.54,0.62,1
0.38,1.34,1.38,0.35,0.28,1
0.34,0.6,0.58,0.75,0.81,1
0.41,0.76,0.81,0.17,0.25,1
1.04,0.83,0.94,0.45,0.31,1
0.81,1.69,1.68,0.9,0.8,1
0.21,0.57,0.57,1.18,1.14,1
0.26,0.72,0.74,0.16,0.19,1
0.13,1.15,1.21,0.44,0.51,1
0.29,1.41,1.41,0.34,0.21,1
0.24,1.22,1.23,0.2,0.19,1
0.4,0.66,0.65,0.58,0.62,1
0.44,1.27,1.31,0.61,0.66,1
0.47,1.5,1.49,0.27,0.25,1
0.41,1.61,1.6,0.18,0.22,1
0.37,1.63,1.63,0.04,0.06,1
0.33,1.62,1.62,0.04,0.03,1
0.33,1.61,1.61,0.02,0.01,1
0.34,1.61,1.61,0.01,0.01,1
0.35,1.61,1.6,0.01,0.02,1
0.36,1.61,1.61,0.0,0.02,1
0.33,1.78,1.78,0.17,0.17,1
0.34,1.66,1.68,0.17,0.11,1
0.37,1.67,1.68,0.05,0.01,1
