distanza,y,y2,distanzaDx,distanzaSx,Sesso
0.85,1.04,0.72,0.17,0.25,0
0.67,0.74,0.79,0.47,0.12,0
0.55,0.74,0.72,0.13,0.1,0
0.6,1.03,1.05,0.36,0.4,0
0.35,0.77,0.8,0.31,0.3,0
0.4,0.8,0.82,0.04,0.03,0
0.28,0.87,0.88,0.11,0.09,0
0.25,0.81,0.81,0.07,0.09,0
0.24,1.15,1.16,0.34,0.35,0
0.21,1.01,1.11,0.15,0.05,0
0.24,0.95,0.92,0.07,0.19,0
0.23,0.9,0.89,0.06,0.04,0
0.19,0.84,0.82,0.08,0.1,0
0.23,1.16,1.13,0.33,0.33,0
0.47,1.17,1.22,0.13,0.18,0
1.35,1.3,1.31,0.51,0.45,0
1.02,1.22,1.28,0.24,0.15,0
0.74,1.25,1.25,0.19,0.12,0
1.21,1.55,1.23,0.54,0.02,0
0.87,1.17,1.22,0.47,0.1,0
0.94,0.94,1.55,0.38,0.36,0
0.87,0.93,1.54,0.03,0.17,0
0.31,0.95,1.01,0.08,0.59,0
0.49,1.06,1.13,0.14,0.19,0
0.36,1.15,1.22,0.17,0.19,0
1.29,1.25,1.29,0.45,0.54,0
0.67,1.0,1.08,0.41,0.38,0
0.37,1.02,1.03,0.17,0.14,0
0.36,0.98,1.01,0.06,0.06,0
0.35,1.01,1.06,0.03,0.05,0
0.23,0.91,0.88,0.13,0.23,0
0.3,1.03,1.02,0.17,0.21,0
0.26,1.12,1.14,0.1,0.13,0
0.24,1.1,1.13,0.04,0.02,0
0.33,0.84,0.88,0.27,0.27,0
0.6,1.29,1.34,0.5,0.51,0
1.15,1.72,1.76,0.58,0.6,0
0.72,1.19,1.33,0.58,0.51,0
0.35,1.04,1.11,0.28,0.27,0
0.28,1.0,0.82,0.09,0.35,0
0.24,1.04,0.92,0.05,0.12,0
0.25,1.06,0.95,0.07,0.04,0
0.28,1.03,0.92,0.07,0.04,0
0.29,0.86,0.93,0.18,0.01,0
0.37,1.06,1.0,0.23,0.09,0
0.37,1.09,1.07,0.06,0.09,0
0.42,1.12,1.11,0.05,0.05,0
0.36,1.08,1.08,0.06,0.04,0
1.22,1.22,1.27,0.47,0.48,0
0.95,1.14,1.25,0.19,0.12,0
0.32,1.15,1.22,0.31,0.32,0
0.32,1.13,1.16,0.04,0.07,0
0.35,0.88,0.9,0.25,0.26,0
0.28,1.02,0.99,0.15,0.09,0
0.26,1.05,1.06,0.04,0.07,0
0.28,1.05,1.03,0.01,0.04,0
0.33,0.99,0.99,0.09,0.06,0
0.31,1.21,1.27,0.23,0.28,0
0.55,1.16,1.27,0.12,0.15,0
0.74,1.27,1.33,0.16,0.12,0
0.27,0.81,0.8,0.54,0.63,0
0.93,1.34,1.34,0.7,0.68,0
0.85,1.88,1.93,0.61,0.77,0
0.66,1.72,1.83,0.23,0.2,0
0.38,0.93,0.93,0.82,0.95,0
0.5,0.7,0.7,0.4,0.39,0
0.57,0.69,0.68,0.05,0.1,0
0.59,1.26,1.36,0.68,0.76,0
0.28,1.09,1.12,0.25,0.27,0
0.6,0.69,0.68,0.61,0.61,0
0.56,0.71,0.71,0.16,0.13,0
0.46,0.89,0.9,0.29,0.29,0
0.56,1.18,1.26,0.3,0.36,0
0.33,0.81,0.8,0.38,0.48,0
0.58,0.69,0.71,0.31,0.25,0
0.34,0.74,0.79,0.21,0.16,0
0.11,0.88,0.94,0.25,0.2,0
0.09,0.88,0.93,0.01,0.01,0
0.09,0.91,0.95,0.04,0.03,0
0.33,1.35,1.38,0.49,0.44,0
0.31,1.53,1.53,0.26,0.24,0
0.29,1.51,1.52,0.04,0.03,0
0.3,1.53,1.53,0.02,0.01,0
0.26,1.6,1.62,0.12,0.09,0
0.3,1.61,1.61,0.11,0.07,0
0.44,1.03,1.25,0.73,0.6,0
0.53,0.73,0.8,0.4,0.46,0
