distanza,altezza,distanzaDx,distanzaSx,Sesso
0.37,1.54,0.47,0.57,1
0.41,1.53,0.05,0.01,1
0.36,1.53,0.39,0.57,1
0.31,1.53,0.79,0.72,1
0.26,1.54,0.35,0.34,1
0.3,1.54,0.7,0.74,1
0.45,1.55,0.51,0.56,1
1.24,1.56,0.68,0.75,1
1.13,1.55,0.11,0.16,1
0.85,1.55,0.81,0.39,1
0.49,1.55,0.12,0.9,1
0.7,1.54,0.33,0.19,1
0.96,1.54,0.31,0.1,1
0.92,1.54,0.09,0.04,1
0.55,1.54,0.81,0.15,1
0.57,1.54,0.19,0.09,1
0.53,1.54,0.53,0.4,1
0.27,1.54,0.2,0.21,1
0.26,1.54,0.02,0.03,1
1.33,1.55,0.46,0.67,1
1.22,1.55,0.35,0.27,1
0.44,1.55,0.53,0.57,1
0.55,1.54,0.69,0.74,1
0.4,1.54,0.59,0.55,1
0.45,1.55,0.41,0.37,1
0.59,1.54,0.16,0.13,1
0.67,1.54,0.19,0.27,1
0.38,1.54,0.85,0.94,1
0.4,1.54,0.65,0.59,1
0.46,1.54,0.46,0.43,1
0.42,1.54,0.09,0.09,1
0.37,1.55,0.08,0.05,1
0.64,1.55,0.3,0.36,1
1.34,1.55,0.5,0.47,1
0.64,1.55,0.38,0.37,1
0.35,1.53,0.64,0.65,1
0.43,1.54,0.65,0.71,1
0.68,1.54,0.39,0.37,1
0.71,1.53,0.99,1.03,1
0.41,1.53,0.21,0.2,1
0.64,1.54,0.82,0.9,1
0.98,1.54,0.28,0.33,1
1.18,1.54,0.5,0.41,1
0.59,1.54,0.49,0.56,1
0.45,1.53,0.84,0.92,1
0.77,1.53,0.47,0.49,1
0.92,1.54,0.15,0.16,1
0.54,1.54,0.41,0.46,1
0.1,1.54,0.19,0.28,1
0.13,1.53,0.04,0.05,1
0.09,1.53,0.04,0.06,1
0.08,1.53,0.04,0.07,1
0.07,1.53,0.05,0.05,1
0.06,1.53,0.02,0.03,1
0.06,1.52,0.02,0.01,1
0.05,1.52,0.02,0.02,1
0.06,1.52,0.02,0.01,1
