distanza,altezza,distanzaDx,distanzaSx,Sesso
0.49,1.55,0.15,0.1,1
0.37,1.55,0.08,0.06,1
0.31,1.55,0.09,0.11,1
0.3,1.55,0.09,0.07,1
0.28,1.55,0.05,0.06,1
0.32,1.55,0.21,0.05,1
0.32,1.55,0.2,0.04,1
0.31,1.55,0.1,0.05,1
0.43,1.55,0.03,0.15,1
0.38,1.55,0.06,0.08,1
0.54,1.55,0.17,0.24,1
0.51,1.55,0.05,0.07,1
0.34,1.55,0.1,0.12,1
0.45,1.55,0.17,0.02,1
0.5,1.55,0.1,0.18,1
0.45,1.55,0.03,0.05,1
0.33,1.55,0.01,0.12,1
0.28,1.55,0.05,0.08,1
0.27,1.55,0.17,0.12,1
0.24,1.55,0.12,0.08,1
0.22,1.55,0.13,0.14,1
0.28,1.55,0.07,0.05,1
0.25,1.55,0.1,0.07,1
0.23,1.55,0.08,0.08,1
0.26,1.55,0.08,0.05,1
0.27,1.55,0.12,0.16,1
0.27,1.55,0.14,0.11,1
0.28,1.55,0.2,0.18,1
0.21,1.55,0.04,0.07,1
0.68,1.56,0.28,0.28,1
0.33,1.56,0.2,0.19,1
0.31,1.56,0.05,0.03,1
0.54,1.56,0.01,0.29,1
0.37,1.56,0.04,0.21,1
0.56,1.56,0.36,0.02,1
0.36,1.56,0.19,0.04,1
0.26,1.56,0.1,0.05,1
0.26,1.56,0.02,0.01,1
0.29,1.56,0.05,0.05,1
0.57,1.56,0.14,0.18,1
0.31,1.55,0.13,0.16,1
0.33,1.55,0.02,0.02,1
0.29,1.56,0.16,0.13,1
0.28,1.56,0.03,0.07,1
0.28,1.55,0.02,0.02,1
0.3,1.55,0.05,0.05,1
0.28,1.55,0.15,0.17,1
0.27,1.56,0.1,0.07,1
0.17,1.56,0.07,0.11,1
0.22,1.56,0.05,0.06,1
0.57,1.56,0.32,0.31,1
0.37,1.56,0.18,0.14,1
0.29,1.56,0.04,0.05,1
0.39,1.56,0.19,0.03,1
0.29,1.56,0.12,0.08,1
0.27,1.56,0.03,0.03,1
0.31,1.56,0.03,0.08,1
0.37,1.56,0.01,0.18,1
0.28,1.56,0.02,0.08,1
0.25,1.56,0.03,0.04,1
0.24,1.56,0.01,0.01,1
0.24,1.56,0.01,0.0,1
0.62,1.56,0.19,0.25,1
0.36,1.56,0.13,0.14,1
0.34,1.56,0.05,0.05,1
0.29,1.56,0.02,0.03,1
0.27,1.55,0.16,0.15,1
0.24,1.56,0.11,0.08,1
0.23,1.56,0.06,0.05,1
0.26,1.56,0.08,0.06,1
0.34,1.55,0.09,0.09,1
0.31,1.56,0.06,0.05,1
0.24,1.56,0.04,0.06,1
0.26,1.56,0.03,0.01,1
0.25,1.56,0.04,0.02,1
0.5,1.56,0.26,0.22,1
0.36,1.56,0.11,0.08,1
0.28,1.56,0.06,0.05,1
0.31,1.56,0.17,0.13,1
0.32,1.56,0.05,0.1,1
0.4,1.55,0.07,0.11,1
0.43,1.55,0.17,0.18,1
0.34,1.55,0.05,0.06,1
0.3,1.55,0.09,0.06,1
0.27,1.55,0.02,0.02,1
0.27,1.55,0.08,0.08,1
0.27,1.55,0.06,0.06,1
0.28,1.55,0.2,0.15,1
0.33,1.55,0.12,0.09,1
0.36,1.55,0.11,0.09,1
0.36,1.55,0.01,0.01,1
0.35,1.55,0.02,0.01,1
0.33,1.55,0.02,0.02,1
0.32,1.55,0.02,0.03,1
0.32,1.55,0.02,0.02,1
0.31,1.55,0.02,0.01,1
0.32,1.55,0.01,0.02,1
0.32,1.55,0.01,0.02,1
0.22,1.56,0.07,0.05,1
0.09,1.56,0.09,0.08,1
