distanza,y,y2,distanzaDx,distanzaSx,Sesso
0.29,1.19,1.15,0.33,0.34,1
0.24,1.2,1.18,0.05,0.03,1
0.17,1.18,1.17,0.06,0.07,1
0.18,1.16,1.15,0.03,0.02,1
0.21,1.17,1.15,0.03,0.04,1
0.2,1.18,1.14,0.03,0.02,1
0.86,1.32,1.29,0.4,0.44,1
0.87,1.3,1.28,0.19,0.13,1
0.6,1.18,0.98,0.19,0.35,1
0.82,1.26,1.69,0.1,0.74,1
0.57,1.39,1.44,0.15,0.3,1
0.68,1.23,1.07,0.28,0.38,1
0.73,1.51,1.09,0.3,0.07,1
0.33,1.28,1.16,0.28,0.16,1
0.23,1.46,1.43,0.23,0.28,1
0.26,0.87,0.85,0.6,0.59,1
1.11,1.3,1.31,0.6,0.63,1
0.87,1.2,1.23,0.24,0.24,1
0.3,1.17,1.13,0.29,0.31,1
0.18,1.2,1.16,0.12,0.04,1
0.16,1.31,1.3,0.11,0.14,1
0.23,1.25,1.24,0.14,0.2,1
0.2,1.18,1.1,0.13,0.19,1
1.05,1.3,1.35,0.49,0.47,1
0.33,1.48,1.47,0.4,0.38,1
0.27,0.83,0.82,0.68,0.68,1
0.21,1.04,1.02,0.26,0.27,1
0.24,1.18,1.06,0.15,0.04,1
0.67,1.09,1.08,0.11,0.44,1
1.05,1.05,0.96,0.59,0.33,1
0.4,1.1,1.05,0.42,0.27,1
0.76,1.26,1.27,0.23,0.41,1
1.1,1.29,1.3,0.23,0.24,1
0.54,1.31,1.19,0.26,0.34,1
0.48,1.43,1.41,0.12,0.23,1
0.87,0.8,0.82,0.65,0.65,1
0.69,1.01,0.99,0.25,0.24,1
0.52,0.8,0.77,0.23,0.24,1
0.73,1.11,1.18,0.43,0.55,1
0.58,1.63,1.65,0.57,0.57,1
0.34,1.55,1.54,0.14,0.18,1
0.28,0.86,0.85,0.72,0.75,1
0.24,0.83,0.84,0.2,0.24,1
0.45,0.98,0.9,0.27,0.09,1
0.72,1.55,0.99,0.57,0.09,1
0.37,1.11,1.14,0.48,0.17,1
0.45,1.08,0.86,0.06,0.31,1
0.25,1.11,1.02,0.09,0.21,1
1.16,1.3,1.33,0.52,0.58,1
0.96,1.31,1.29,0.15,0.22,1
0.62,1.47,1.22,0.25,0.21,1
0.76,0.93,1.25,0.58,0.08,1
0.9,1.01,1.03,0.24,0.47,1
0.61,1.03,0.84,0.15,0.37,1
0.29,1.2,1.23,0.26,0.42,1
0.26,1.39,1.42,0.19,0.2,1
0.3,0.89,0.91,0.51,0.53,1
0.32,1.25,1.24,0.37,0.34,1
0.27,0.89,0.86,0.37,0.39,1
0.29,1.09,1.11,0.31,0.38,1
0.33,1.55,1.58,0.5,0.52,1
0.3,1.51,1.5,0.09,0.11,1
0.35,0.95,0.96,0.61,0.61,1
0.37,1.28,1.25,0.35,0.32,1
0.27,1.21,1.2,0.12,0.12,1
0.26,1.03,0.99,0.23,0.27,1
0.21,1.23,1.12,0.21,0.15,1
1.23,1.33,1.37,0.52,0.6,1
0.5,1.3,1.16,0.31,0.5,1
0.45,1.29,1.2,0.05,0.04,1
0.95,1.29,1.71,0.03,0.65,1
0.54,1.26,1.19,0.12,0.56,1
1.11,1.64,1.13,0.69,0.15,1
0.75,1.41,1.18,0.32,0.11,1
0.28,1.18,1.14,0.43,0.09,1
0.35,1.25,1.2,0.08,0.08,1
0.34,1.24,1.2,0.02,0.01,1
1.3,1.32,1.37,0.48,0.52,1
0.67,1.19,1.16,0.29,0.43,1
0.25,1.37,1.36,0.29,0.28,1
0.31,0.94,0.94,0.49,0.5,1
0.32,1.09,1.06,0.24,0.23,1
0.27,1.37,1.35,0.29,0.29,1
0.27,0.84,0.86,0.55,0.52,1
0.31,1.21,1.2,0.38,0.36,1
0.25,1.1,1.14,0.2,0.17,1
0.26,1.04,1.02,0.21,0.23,1
0.32,1.28,1.16,0.25,0.15,1
1.24,1.72,1.73,0.64,0.76,1
0.66,1.44,1.45,0.39,0.44,1
0.42,1.42,1.25,0.16,0.28,1
0.5,0.81,1.12,0.61,0.14,1
0.36,1.03,1.19,0.24,0.08,1
0.32,1.06,1.21,0.04,0.04,1
0.4,1.05,1.31,0.02,0.11,1
0.45,1.08,1.0,0.05,0.37,1
0.33,1.17,1.27,0.11,0.31,1
0.26,1.17,1.13,0.02,0.14,1
0.27,1.18,1.14,0.01,0.02,1
0.28,1.19,1.15,0.02,0.03,1
1.35,1.4,1.4,0.55,0.61,1
0.92,1.29,1.27,0.22,0.28,1
0.34,1.32,1.31,0.25,0.33,1
0.28,1.42,1.41,0.12,0.1,1
0.41,0.91,0.9,0.55,0.57,1
0.34,1.03,1.01,0.17,0.19,1
0.27,1.02,1.0,0.05,0.03,1
