distanza,altezza,distanzaDx,distanzaSx,Sesso
0.38,1.66,0.67,0.66,0
0.5,1.66,0.13,0.1,0
0.3,1.67,0.43,0.39,0
0.27,1.67,0.15,0.22,0
0.34,1.65,0.48,0.55,0
0.28,1.64,0.15,0.12,0
0.32,1.64,0.08,0.1,0
0.26,1.64,0.09,0.04,0
0.22,1.65,0.03,0.04,0
0.23,1.66,0.04,0.03,0
0.22,1.63,0.07,0.08,0
0.24,1.62,0.04,0.05,0
