distanza,y,y2,distanzaDx,distanzaSx,Sesso
0.97,1.48,1.04,0.24,0.13,1
0.66,1.15,1.2,0.44,0.18,1
0.48,1.11,1.0,0.25,0.21,1
0.67,1.23,0.83,0.13,0.21,1
1.21,1.27,1.33,0.49,0.57,1
1.25,1.16,1.12,0.2,0.39,1
0.63,1.13,1.13,0.26,0.46,1
0.38,1.08,1.09,0.16,0.17,1
0.33,0.59,0.6,0.53,0.53,1
0.3,0.82,0.76,0.23,0.16,1
0.29,0.62,0.59,0.2,0.17,1
0.45,1.27,1.19,0.65,0.61,1
0.36,1.14,1.12,0.13,0.09,1
0.3,0.54,0.54,0.61,0.58,1
0.36,0.94,0.97,0.41,0.44,1
1.39,1.67,1.64,0.88,0.89,1
0.87,1.51,1.5,0.33,0.31,1
0.53,1.24,1.12,0.31,0.45,1
0.52,0.52,0.86,0.73,0.26,1
0.49,0.71,0.92,0.25,0.07,1
0.17,0.76,0.75,0.08,0.3,1
0.39,0.87,1.14,0.13,0.41,1
0.56,0.76,0.57,0.13,0.6,1
0.32,0.86,0.81,0.12,0.29,1
0.35,0.89,0.9,0.07,0.11,1
0.32,0.89,0.94,0.03,0.08,1
0.42,1.08,1.08,0.23,0.15,1
1.34,1.3,1.28,0.5,0.53,1
1.24,1.28,1.18,0.18,0.25,1
0.63,1.07,1.07,0.39,0.32,1
0.39,1.15,1.18,0.15,0.19,1
0.32,0.95,0.97,0.21,0.21,1
0.26,0.69,0.68,0.32,0.35,1
0.22,0.82,0.78,0.13,0.13,1
0.17,0.76,0.71,0.07,0.09,1
0.3,0.62,0.59,0.21,0.18,1
0.35,1.31,1.26,0.69,0.67,1
0.29,0.97,0.96,0.34,0.3,1
0.21,0.89,0.87,0.08,0.12,1
0.44,1.07,1.14,0.21,0.32,1
0.51,1.25,1.32,0.18,0.19,1
1.35,1.84,1.7,0.7,0.67,1
0.83,1.5,1.47,0.43,0.36,1
0.49,1.17,1.19,0.38,0.4,1
0.13,0.49,0.45,0.71,0.81,1
0.14,0.66,0.57,0.19,0.18,1
0.63,1.48,1.42,0.83,0.96,1
0.65,0.93,0.93,0.56,0.52,1
0.06,0.52,0.54,0.53,0.51,1
0.22,0.78,0.77,0.31,0.25,1
0.28,0.89,0.92,0.11,0.16,1
0.3,1.12,1.16,0.25,0.25,1
0.42,0.6,0.62,0.52,0.57,1
0.13,0.67,0.66,0.25,0.36,1
0.37,0.74,0.74,0.16,0.2,1
0.31,0.73,0.76,0.08,0.05,1
0.07,0.83,0.86,0.18,0.15,1
0.03,0.82,0.82,0.05,0.08,1
0.03,0.83,0.82,0.02,0.02,1
0.04,0.82,0.82,0.01,0.02,1
0.04,0.82,0.83,0.01,0.01,1
0.04,0.82,0.83,0.0,0.0,1
0.05,0.82,0.83,0.0,0.01,1
