distanza,altezza,distanzaDx,distanzaSx,Sesso
1.06,1.42,0.41,0.34,1
0.64,1.42,0.25,0.26,1
0.63,1.42,0.17,0.18,1
0.6,1.42,0.05,0.33,1
0.71,1.42,0.27,0.15,1
0.52,1.42,0.14,0.08,1
0.34,1.42,0.27,0.18,1
0.34,1.42,0.16,0.12,1
0.35,1.42,0.17,0.15,1
0.32,1.41,0.05,0.06,1
0.32,1.41,0.04,0.03,1
0.4,1.42,0.18,0.19,1
0.35,1.42,0.14,0.06,1
0.28,1.42,0.09,0.04,1
0.31,1.42,0.3,0.26,1
0.32,1.41,0.04,0.03,1
0.32,1.42,0.26,0.23,1
0.29,1.42,0.05,0.06,1
0.81,1.42,0.38,0.16,1
0.78,1.42,0.21,0.11,1
0.49,1.42,0.12,0.23,1
0.87,1.43,0.5,0.04,1
0.75,1.43,0.14,0.05,1
0.68,1.44,0.34,0.45,1
0.82,1.45,0.25,0.33,1
0.49,1.44,0.09,0.4,1
0.33,1.43,0.01,0.17,1
0.38,1.43,0.05,0.11,1
0.81,1.44,0.08,0.4,1
0.6,1.43,0.02,0.31,1
0.3,1.44,0.04,0.33,1
0.28,1.43,0.2,0.28,1
0.35,1.43,0.28,0.29,1
0.37,1.42,0.05,0.09,1
0.39,1.41,0.09,0.07,1
0.33,1.41,0.31,0.3,1
0.3,1.41,0.02,0.03,1
0.33,1.41,0.27,0.25,1
0.39,1.42,0.06,0.07,1
0.71,1.44,0.06,0.46,1
0.83,1.44,0.15,0.27,1
0.42,1.43,0.1,0.4,1
0.36,1.43,0.07,0.27,1
0.36,1.43,0.09,0.22,1
0.32,1.43,0.11,0.06,1
0.34,1.43,0.08,0.01,1
0.42,1.43,0.09,0.0,1
0.42,1.43,0.26,0.02,1
0.4,1.43,0.06,0.06,1
0.38,1.44,0.08,0.03,1
0.37,1.43,0.09,0.09,1
0.89,1.43,0.32,0.3,1
0.95,1.43,0.17,0.18,1
0.49,1.43,0.24,0.27,1
0.25,1.42,0.11,0.16,1
0.25,1.42,0.1,0.16,1
0.32,1.44,0.23,0.29,1
0.24,1.43,0.07,0.05,1
0.31,1.43,0.05,0.08,1
0.36,1.42,0.07,0.08,1
0.32,1.42,0.31,0.26,1
0.3,1.42,0.08,0.05,1
0.35,1.42,0.05,0.05,1
0.52,1.43,0.08,0.14,1
0.8,1.45,0.05,0.34,1
1.08,1.46,0.51,0.14,1
0.81,1.45,0.12,0.33,1
0.43,1.44,0.38,0.14,1
0.28,1.44,0.35,0.34,1
0.47,1.42,0.12,0.1,1
0.78,1.42,0.17,0.19,1
0.52,1.42,0.27,0.25,1
0.31,1.42,0.27,0.24,1
0.35,1.41,0.07,0.04,1
0.37,1.41,0.05,0.02,1
0.37,1.41,0.01,0.02,1
0.26,1.41,0.23,0.21,1
0.28,1.41,0.22,0.22,1
0.25,1.41,0.03,0.04,1
0.21,1.41,0.05,0.04,1
0.13,1.41,0.11,0.07,1
0.08,1.41,0.03,0.04,1
0.14,1.41,0.05,0.03,1
0.18,1.41,0.1,0.09,1
0.21,1.4,0.14,0.16,1
0.17,1.41,0.13,0.11,1
0.11,1.41,0.15,0.19,1
0.06,1.41,0.14,0.2,1
0.05,1.42,0.13,0.15,1
0.07,1.41,0.05,0.04,1
