distanza,altezza,distanzaDx,distanzaSx,Sesso
0.29,1.81,0.13,0.13,0
0.26,1.82,0.66,0.66,0
0.26,1.81,0.12,0.15,0
0.19,1.8,0.15,0.17,0
0.21,1.79,0.13,0.17,0
0.21,1.78,0.05,0.03,0
0.18,1.79,0.03,0.06,0
0.19,1.79,0.04,0.02,0
0.16,1.79,0.01,0.02,0
0.17,1.78,0.02,0.01,0
