distanza,y,y2,distanzaDx,distanzaSx,Sesso
0.63,1.57,1.58,0.32,0.41,0
0.44,0.9,0.89,0.69,0.7,0
0.6,0.78,0.76,0.32,0.42,0
0.5,0.8,0.8,0.13,0.21,0
0.33,0.86,0.92,0.14,0.22,0
0.43,1.15,1.22,0.37,0.36,0
0.87,1.36,1.39,0.29,0.3,0
1.57,1.22,1.26,0.4,0.51,0
1.3,1.46,1.5,0.3,0.31,0
1.05,1.21,1.61,0.26,0.27,0
1.01,1.6,1.45,0.41,0.17,0
1.12,1.5,1.15,0.11,0.32,0
1.21,1.34,1.72,0.17,0.6,0
0.89,1.54,1.78,0.21,0.24,0
0.58,1.63,1.71,0.16,0.19,0
0.41,1.05,1.07,0.59,0.66,0
0.66,1.25,1.24,0.24,0.2,0
1.63,1.34,1.37,0.62,0.65,0
1.24,1.45,1.52,0.31,0.39,0
0.59,1.7,1.71,0.4,0.38,0
0.44,1.65,1.66,0.11,0.08,0
0.36,1.38,1.43,0.3,0.25,0
0.4,0.92,0.95,0.48,0.49,0
1.56,1.38,1.34,0.75,0.74,0
1.17,1.67,1.72,0.34,0.44,0
0.39,1.08,1.07,0.77,0.79,0
0.31,0.85,0.83,0.3,0.31,0
0.43,1.14,0.85,0.34,0.02,0
0.74,1.01,0.92,0.57,0.11,0
1.12,0.93,1.13,0.14,0.49,0
0.95,0.95,0.94,0.24,0.31,0
0.67,1.28,1.28,0.36,0.51,0
1.54,1.36,1.33,0.46,0.56,0
0.99,1.59,1.61,0.36,0.46,0
0.95,1.52,1.57,0.07,0.07,0
1.04,0.96,0.99,0.57,0.59,0
0.87,0.8,0.8,0.28,0.36,0
0.93,0.87,0.87,0.14,0.17,0
1.09,0.98,0.99,0.15,0.2,0
1.16,1.39,1.43,0.41,0.45,0
0.84,1.55,1.57,0.21,0.23,0
0.51,1.24,1.24,0.39,0.38,0
0.3,0.83,0.82,0.48,0.48,0
0.35,0.84,0.85,0.03,0.08,0
0.56,0.84,1.19,0.02,0.39,0
0.65,0.87,1.43,0.06,0.25,0
0.46,1.12,1.39,0.31,0.05,0
0.36,1.37,1.35,0.25,0.05,0
0.68,1.35,1.34,0.14,0.19,0
1.45,1.35,1.36,0.41,0.49,0
1.01,1.47,1.57,0.23,0.37,0
1.0,1.47,1.22,0.06,0.36,0
1.03,1.32,0.84,0.16,0.47,0
0.75,0.81,0.87,0.56,0.09,0
0.67,0.91,0.95,0.13,0.12,0
0.47,1.38,1.38,0.5,0.45,0
0.35,0.97,0.96,0.42,0.42,0
0.33,0.82,0.83,0.22,0.2,0
0.31,0.84,0.84,0.05,0.02,0
0.3,0.92,0.93,0.12,0.15,0
0.34,1.43,1.45,0.51,0.52,0
0.28,1.51,1.53,0.1,0.12,0
0.28,1.29,1.32,0.24,0.23,0
0.33,0.86,0.88,0.45,0.46,0
0.35,0.89,0.91,0.06,0.05,0
0.44,1.2,1.19,0.33,0.31,0
0.44,1.31,1.32,0.11,0.13,0
1.15,1.32,1.32,0.34,0.38,0
1.15,1.32,1.26,0.05,0.11,0
0.74,1.42,1.21,0.2,0.3,0
1.14,1.83,1.18,0.53,0.1,0
0.92,1.57,1.22,0.27,0.06,0
1.21,1.06,1.61,0.56,0.58,0
1.33,1.08,1.8,0.1,0.4,0
0.97,1.11,1.51,0.11,0.36,0
0.53,1.11,1.12,0.03,0.51,0
0.48,1.24,1.26,0.16,0.19,0
1.21,1.33,1.34,0.34,0.41,0
1.43,1.36,1.38,0.19,0.26,0
0.78,1.31,1.32,0.34,0.43,0
0.4,1.31,1.3,0.16,0.22,0
0.31,0.76,0.77,0.64,0.64,0
0.32,0.82,0.82,0.11,0.12,0
0.31,0.93,0.93,0.17,0.18,0
0.32,1.27,1.3,0.35,0.38,0
0.31,1.28,1.3,0.01,0.03,0
0.37,0.94,0.97,0.35,0.34,0
0.63,1.21,1.24,0.32,0.31,0
1.43,1.83,1.82,0.73,0.75,0
1.09,1.99,1.98,0.44,0.48,0
0.56,1.89,1.87,0.31,0.46,0
0.98,1.8,0.94,0.14,0.95,0
1.08,1.81,0.82,0.02,0.2,0
1.03,1.79,0.85,0.05,0.04,0
0.98,1.73,0.85,0.07,0.01,0
0.43,0.95,0.88,0.78,0.03,0
0.43,0.86,0.87,0.16,0.03,0
0.4,0.86,0.85,0.02,0.03,0
0.42,0.81,0.86,0.06,0.02,0
0.35,0.91,0.93,0.14,0.1,0
0.81,1.29,1.3,0.45,0.47,0
1.54,1.34,1.38,0.47,0.52,0
1.04,1.58,1.65,0.34,0.44,0
0.54,1.67,1.66,0.26,0.26,0
0.33,1.21,1.2,0.51,0.49,0
0.25,0.77,0.78,0.52,0.5,0
0.29,0.8,0.8,0.04,0.03,0
0.3,0.8,0.82,0.01,0.03,0
0.3,0.9,0.9,0.16,0.16,0
0.33,1.22,1.22,0.33,0.33,0
0.31,1.2,1.21,0.02,0.02,0
0.35,1.2,1.2,0.04,0.03,0
0.53,1.27,1.3,0.15,0.16,0
0.76,1.39,1.43,0.15,0.19,0
1.34,1.86,1.86,0.7,0.72,0
0.68,1.87,1.91,0.3,0.38,0
0.41,1.46,1.49,0.54,0.57,0
0.53,0.84,0.85,0.64,0.67,0
0.93,0.89,0.91,0.19,0.23,0
1.16,1.35,1.43,0.5,0.55,0
0.69,1.59,1.63,0.34,0.34,0
0.27,0.8,0.81,0.83,0.84,0
0.27,0.8,0.8,0.03,0.03,0
0.3,1.0,0.99,0.24,0.22,0
0.25,1.41,1.45,0.41,0.46,0
0.33,1.19,1.2,0.26,0.28,0
0.27,0.8,0.82,0.47,0.44,0
0.26,0.82,0.84,0.05,0.05,0
0.26,0.82,0.84,0.02,0.01,0
0.26,0.82,0.83,0.01,0.01,0
0.26,0.81,0.86,0.03,0.04,0
0.31,0.81,0.86,0.09,0.19,0
0.31,0.79,0.83,0.05,0.13,0
0.28,0.81,0.84,0.06,0.03,0
0.28,0.82,0.84,0.02,0.01,0
